success,trial_type,trial_index,time_elapsed,internal_node_id,timeout,failed_images,failed_audio,failed_video,rt,stimulus,response,cue,associate,cue_duration,associate_duration,initial_jitter,cue_asso_jitter,key,animacy,style,instruction,instruction_text,prompt,instruction_duration,accurate,question_order,numbers,trial_accuracies,mean_accuracy,exp,subjectId,date
,html-keyboard-response,237,7141385,0.0-234.0,,,,,3300.0,"
    <p>Now, you will a series of numbers. <br>
    If the number is even, press the left arrow key. <br>
    If the number is odd, press the right arrow key.<br>
    <br>
    When you are ready to begin, press the space bar.</p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,number-parity-trial,238,7161387,0.0-235.0,,,,,,,"['arrowleft', 'arrowleft', 'arrowright', 'arrowright', 'arrowright', 'arrowleft', 'arrowright', 'arrowleft', 'arrowright', 'arrowright', 'arrowleft', 'arrowleft', 'arrowright', 'arrowright', 'arrowright', 'arrowright', 'arrowright', 'arrowright', 'arrowright', 'arrowleft', 'arrowright', 'arrowleft', 'arrowright', 'arrowleft', 'arrowleft', 'arrowright', 'arrowleft', 'arrowright']",,,,,,,,,,,,,,,,"[98, 84, 89, 41, 35, 62, 37, 78, 1, 45, 24, 22, 85, 23, 69, 53, 83, 77, 35, 64, 65, 20, 47, 8, 86, 43, 24, 73, 51]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]",1.0,MEM,MEM_0045,2022-12-08 19:27:12
,html-keyboard-response,239,7163865,0.0-236.0,,,,,2477.0,"<p>In that last set of trials, you were correct 100% of the time.<br> Press the space bar to continue. </p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,html-keyboard-response,240,7170305,0.0-237.0,,,,,6439.0,"
    <br>
    As you practiced earlier, you will now see an action verb that you were shown earlier. Your job is to bring back to mind the object
    that you imagined being involved with this word and to report information about the object's semantic or visual features.
    <br>
    A question screen presented before the action verb will indicate which feature you are to report on:
    <br>
    ""animate vs. inanimate"" or ""photo vs. drawing"".
    <br>
    Press the left arrow button for animate/photo or the right arrow button for inanimate/drawing.
    <br>
    If you forgot the object associated with the verb, press the down arrow.
    Please respond as quickly as possible, and use your dominant hand to make your responses.
    <br>
    <img src=""/static/instructions_pics/retrieval_pic.png"" height=""350px"">
    <br>When you read the first set of instructions, you may have created a vivid mental image involving the word ""find"" and a drawing of a dog.
    In these examples trials shown above, the correct response for the top row is ""animate"", whereas the correct response for the bottom row is ""drawing"".
    <br>When you are ready to begin, press the space bar.</p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,retrieval-trial,241,7174713,0.0-238.0,,,,,758.0,,,swim,/static/object_pics/picture_clothe/bowtie.jpg,10000.0,,,,arrowdown,inanimate,photo,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,retrieval-trial,242,7180016,0.0-239.0,,,,,1176.0,,,trap,/static/object_pics/picture_electronic/coffee maker.jpg,10000.0,,,,arrowright,inanimate,photo,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,retrieval-trial,243,7185033,0.0-240.0,,,,,1396.0,,,compare,/static/object_pics/drawing_veggie/aubergine.jpg,10000.0,,,,arrowleft,inanimate,drawing,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,retrieval-trial,244,7191289,0.0-241.0,,,,,2069.0,,,fold,/static/object_pics/picture_electronic/computer mouse.jpg,10000.0,,,,arrowdown,inanimate,photo,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,retrieval-trial,245,7199632,0.0-242.0,,,,,4148.0,,,cross,/static/object_pics/picture_sea/jellyfish.jpg,10000.0,,,,arrowleft,animate,photo,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,retrieval-trial,246,7207552,0.0-243.0,,,,,4148.0,,,bury,/static/object_pics/drawing_insect/dragonfly.jpg,10000.0,,,,arrowright,animate,drawing,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,retrieval-trial,247,7215144,0.0-244.0,,,,,3757.0,,,melt,/static/object_pics/picture_electronic/printer.jpg,10000.0,,,,arrowright,inanimate,photo,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,retrieval-trial,248,7222176,0.0-245.0,,,,,3253.0,,,hop,/static/object_pics/drawing_mammal/wolf.jpg,10000.0,,,,arrowleft,animate,drawing,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,retrieval-trial,249,7231968,0.0-246.0,,,,,5572.0,,,cross,/static/object_pics/picture_sea/jellyfish.jpg,10000.0,,,,arrowright,animate,photo,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,retrieval-trial,250,7236448,0.0-247.0,,,,,375.0,,,swim,/static/object_pics/picture_clothe/bowtie.jpg,10000.0,,,,arrowdown,inanimate,photo,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,retrieval-trial,251,7242104,0.0-248.0,,,,,1468.0,,,fold,/static/object_pics/picture_electronic/computer mouse.jpg,10000.0,,,,arrowdown,inanimate,photo,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,retrieval-trial,252,7255800,0.0-249.0,,,,,9208.0,,,compare,/static/object_pics/drawing_veggie/aubergine.jpg,10000.0,,,,arrowright,inanimate,drawing,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,retrieval-trial,253,7269930,0.0-250.0,,,,,,,,bury,/static/object_pics/drawing_insect/dragonfly.jpg,10000.0,,,,,animate,drawing,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,retrieval-trial,254,7274455,0.0-251.0,,,,,332.0,,,hop,/static/object_pics/drawing_mammal/wolf.jpg,10000.0,,,,arrowright,animate,drawing,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,retrieval-trial,255,7288747,0.0-252.0,,,,,,,,trap,/static/object_pics/picture_electronic/coffee maker.jpg,10000.0,,,,,inanimate,photo,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,retrieval-trial,256,7295863,0.0-253.0,,,,,3139.0,,,melt,/static/object_pics/picture_electronic/printer.jpg,10000.0,,,,arrowright,inanimate,photo,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,html-keyboard-response,257,7298088,0.0-254.0,,,,,2222.0,"<p>In that last set of trials, you were correct 25% of the time.<br> Press the space bar to continue. </p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,html-keyboard-response,258,7301408,0.0-255.0,,,,,3318.0,"
    <p>As you practiced earlier, you will first see an action verb in this part of the study. This will be followed by a plus sign, and then an object.<br>
    Your job is to create a vivid mental image involving the action verb and the object.<br>
    Once you have a clear association in mind, press the space bar to continue to the next trial.<br>
    <br>
    Please keep in mind that you will be asked later about the object's perceptual properties in addition to its meaning.
    <br>
    <img src=""/static/instructions_pics/encoding_pic.png"" height=""350px"">
    <br>
    Press the space bar when you are ready to start the task.</p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,encoding-trial,259,7312731,0.0-256.0,,,,,,,,arrange,/static/object_pics/picture_mammal/camel.jpg,2000.0,7000.0,973.0492570834949,1329.0424170852261,,,,,,,,,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,encoding-trial,260,7323779,0.0-257.0,,,,,,,,grind,/static/object_pics/drawing_mammal/giraffe.jpg,2000.0,7000.0,1042.6861233007883,982.1456846487774,,,,,,,,,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,encoding-trial,261,7334931,0.0-258.0,,,,,,,,plant,/static/object_pics/drawing_insect/scorpion.jpg,2000.0,7000.0,1168.9100688041976,960.0305136203935,,,,,,,,,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,encoding-trial,262,7345963,0.0-259.0,,,,,,,,stroke,/static/object_pics/drawing_insect/mantis.jpg,2000.0,7000.0,971.5959607925968,1031.8880702104398,,,,,,,,,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,encoding-trial,263,7356899,0.0-260.0,,,,,,,,glide,/static/object_pics/drawing_electronic/handmixer.jpg,2000.0,7000.0,998.5324810495028,922.0021496260874,,,,,,,,,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,encoding-trial,264,7367401,0.0-261.0,,,,,,,,warm,/static/object_pics/drawing_fruit/apricot.jpg,2000.0,7000.0,884.3983942358668,595.5726011176155,,,,,,,,,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,encoding-trial,265,7378515,0.0-262.0,,,,,,,,move,/static/object_pics/drawing_sea/starfish.jpg,2000.0,7000.0,926.8312562861773,1168.7830528367529,,,,,,,,,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,encoding-trial,266,7389516,0.0-263.0,,,,,,,,harm,/static/object_pics/drawing_bird/penguin.jpg,2000.0,7000.0,654.5382598383131,1329.731028911813,,,,,,,,,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,html-keyboard-response,267,7424886,0.0-264.0,,,,,35369.0,"
    <p>Now, you will a series of numbers. <br>
    If the number is even, press the left arrow key. <br>
    If the number is odd, press the right arrow key.<br>
    <br>
    When you are ready to begin, press the space bar.</p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,number-parity-trial,268,7444892,0.0-265.0,,,,,,,"['arrowleft', 'arrowleft', 'arrowright', 'arrowright', 'arrowright', 'arrowright', 'arrowright', 'arrowright']",,,,,,,,,,,,,,,,"[78, 94, 1, 69, 87, 81, 25, 7, 81]","[True, True, True, True, True, True, True, True]",1.0,MEM,MEM_0045,2022-12-08 19:27:12
,html-keyboard-response,269,7448222,0.0-266.0,,,,,3329.0,"<p>In that last set of trials, you were correct 100% of the time.<br> Press the space bar to continue. </p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,html-keyboard-response,270,7449981,0.0-267.0,,,,,1758.0,"
    <br>
    As you practiced earlier, you will now see an action verb that you were shown earlier. Your job is to bring back to mind the object
    that you imagined being involved with this word and to report information about the object's semantic or visual features.
    <br>
    A question screen presented before the action verb will indicate which feature you are to report on:
    <br>
    ""animate vs. inanimate"" or ""photo vs. drawing"".
    <br>
    Press the left arrow button for animate/photo or the right arrow button for inanimate/drawing.
    <br>
    If you forgot the object associated with the verb, press the down arrow.
    Please respond as quickly as possible, and use your dominant hand to make your responses.
    <br>
    <img src=""/static/instructions_pics/retrieval_pic.png"" height=""350px"">
    <br>When you read the first set of instructions, you may have created a vivid mental image involving the word ""find"" and a drawing of a dog.
    In these examples trials shown above, the correct response for the top row is ""animate"", whereas the correct response for the bottom row is ""drawing"".
    <br>When you are ready to begin, press the space bar.</p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,retrieval-trial,271,7464371,0.0-268.0,,,,,,,,grind,/static/object_pics/drawing_mammal/giraffe.jpg,10000.0,,,,,animate,drawing,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,retrieval-trial,272,7469166,0.0-269.0,,,,,873.0,,,glide,/static/object_pics/drawing_electronic/handmixer.jpg,10000.0,,,,arrowdown,inanimate,drawing,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,retrieval-trial,273,7475237,0.0-270.0,,,,,2506.0,,,warm,/static/object_pics/drawing_fruit/apricot.jpg,10000.0,,,,arrowright,inanimate,drawing,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,retrieval-trial,274,7489688,0.0-271.0,,,,,,,,move,/static/object_pics/drawing_sea/starfish.jpg,10000.0,,,,,animate,drawing,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,retrieval-trial,275,7495581,0.0-272.0,,,,,1518.0,,,harm,/static/object_pics/drawing_bird/penguin.jpg,10000.0,,,,arrowright,animate,drawing,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,retrieval-trial,276,7502373,0.0-273.0,,,,,2878.0,,,plant,/static/object_pics/drawing_insect/scorpion.jpg,10000.0,,,,arrowright,animate,drawing,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,retrieval-trial,277,7512405,0.0-274.0,,,,,5858.0,,,stroke,/static/object_pics/drawing_insect/mantis.jpg,10000.0,,,,arrowleft,animate,drawing,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,retrieval-trial,278,7523885,0.0-275.0,,,,,7138.0,,,arrange,/static/object_pics/picture_mammal/camel.jpg,10000.0,,,,arrowright,animate,photo,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,retrieval-trial,279,7528389,0.0-276.0,,,,,36.0,,,plant,/static/object_pics/drawing_insect/scorpion.jpg,10000.0,,,,arrowleft,animate,drawing,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,retrieval-trial,280,7542350,0.0-277.0,,,,,,,,glide,/static/object_pics/drawing_electronic/handmixer.jpg,10000.0,,,,,inanimate,drawing,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,retrieval-trial,281,7550269,0.0-278.0,,,,,3677.0,,,warm,/static/object_pics/drawing_fruit/apricot.jpg,10000.0,,,,arrowleft,inanimate,drawing,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,retrieval-trial,282,7557861,0.0-279.0,,,,,3797.0,,,arrange,/static/object_pics/picture_mammal/camel.jpg,10000.0,,,,arrowright,animate,photo,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,retrieval-trial,283,7569588,0.0-280.0,,,,,8168.0,,,move,/static/object_pics/drawing_sea/starfish.jpg,10000.0,,,,arrowright,animate,drawing,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,retrieval-trial,284,7574100,0.0-281.0,,,,,833.0,,,grind,/static/object_pics/drawing_mammal/giraffe.jpg,10000.0,,,,arrowleft,animate,drawing,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,retrieval-trial,285,7588169,0.0-282.0,,,,,,,,stroke,/static/object_pics/drawing_insect/mantis.jpg,10000.0,,,,,animate,drawing,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,retrieval-trial,286,7602027,0.0-283.0,,,,,,,,harm,/static/object_pics/drawing_bird/penguin.jpg,10000.0,,,,,animate,drawing,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,html-keyboard-response,287,7627220,0.0-284.0,,,,,25191.0,"<p>In that last set of trials, you were correct 25% of the time.<br> Press the space bar to continue. </p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,html-keyboard-response,288,7628020,0.0-285.0,,,,,799.0,"
    <p>As you practiced earlier, you will first see an action verb in this part of the study. This will be followed by a plus sign, and then an object.<br>
    Your job is to create a vivid mental image involving the action verb and the object.<br>
    Once you have a clear association in mind, press the space bar to continue to the next trial.<br>
    <br>
    Please keep in mind that you will be asked later about the object's perceptual properties in addition to its meaning.
    <br>
    <img src=""/static/instructions_pics/encoding_pic.png"" height=""350px"">
    <br>
    Press the space bar when you are ready to start the task.</p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,encoding-trial,289,7638413,0.0-286.0,,,,,,,,stick,/static/object_pics/drawing_mammal/gorilla.jpg,2000.0,7000.0,722.096076880275,653.3224916369336,,,,,,,,,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,encoding-trial,290,7649554,0.0-287.0,,,,,,,,mount,/static/object_pics/picture_electronic/gamepad.jpg,2000.0,7000.0,1082.1355034672101,1036.5457810070843,,,,,,,,,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,encoding-trial,291,7661466,0.0-288.0,,,,,,,,splash,/static/object_pics/picture_veggie/pepper.jpg,2000.0,7000.0,1428.9435081063184,1467.4615353570798,,,,,,,,,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,encoding-trial,292,7672018,0.0-289.0,,,,,,,,pump,/static/object_pics/drawing_insect/spider.jpg,2000.0,7000.0,967.9009233021038,559.7896050563434,,,,,,,,,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,encoding-trial,293,7682259,0.0-290.0,,,,,,,,allocate,/static/object_pics/picture_mammal/sheep.jpg,2000.0,7000.0,614.711570487126,602.5946179002999,,,,,,,,,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,encoding-trial,294,7692912,0.0-291.0,,,,,,,,paint,/static/object_pics/picture_electronic/calculator.jpg,2000.0,7000.0,987.3304943897353,646.5660645762712,,,,,,,,,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,encoding-trial,295,7704010,0.0-292.0,,,,,,,,draw,/static/object_pics/drawing_clothe/slipper.jpg,2000.0,7000.0,1027.5353036273273,1038.2608376729652,,,,,,,,,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,encoding-trial,296,7715338,0.0-293.0,,,,,,,,strike,/static/object_pics/drawing_veggie/onions.jpg,2000.0,7000.0,1479.5038644356227,834.0774954078133,,,,,,,,,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,html-keyboard-response,297,7728787,0.0-294.0,,,,,13447.0,"
    <p>Now, you will a series of numbers. <br>
    If the number is even, press the left arrow key. <br>
    If the number is odd, press the right arrow key.<br>
    <br>
    When you are ready to begin, press the space bar.</p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,number-parity-trial,298,7748795,0.0-295.0,,,,,,,"['arrowright', 'arrowleft', 'arrowleft', 'arrowleft', 'arrowleft', 'arrowleft', 'arrowleft', 'arrowleft', 'arrowright', 'arrowleft', 'arrowright', 'arrowright', 'arrowleft', 'arrowright', 'arrowleft', 'arrowright', 'arrowleft', 'arrowleft', 'arrowright', 'arrowleft', 'arrowright', 'arrowleft', 'arrowleft', 'arrowleft', 'arrowright', 'arrowright', 'arrowright', 'arrowleft']",,,,,,,,,,,,,,,,"[87, 6, 60, 36, 96, 82, 8, 48, 65, 22, 41, 95, 78, 87, 38, 3, 2, 78, 33, 90, 97, 70, 48, 74, 91, 21, 51, 17, 85]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, False]",0.9642857142857143,MEM,MEM_0045,2022-12-08 19:27:12
,html-keyboard-response,299,7750676,0.0-296.0,,,,,1879.0,"<p>In that last set of trials, you were correct 96% of the time.<br> Press the space bar to continue. </p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,html-keyboard-response,300,7752723,0.0-297.0,,,,,2046.0,"
    <br>
    As you practiced earlier, you will now see an action verb that you were shown earlier. Your job is to bring back to mind the object
    that you imagined being involved with this word and to report information about the object's semantic or visual features.
    <br>
    A question screen presented before the action verb will indicate which feature you are to report on:
    <br>
    ""animate vs. inanimate"" or ""photo vs. drawing"".
    <br>
    Press the left arrow button for animate/photo or the right arrow button for inanimate/drawing.
    <br>
    If you forgot the object associated with the verb, press the down arrow.
    Please respond as quickly as possible, and use your dominant hand to make your responses.
    <br>
    <img src=""/static/instructions_pics/retrieval_pic.png"" height=""350px"">
    <br>When you read the first set of instructions, you may have created a vivid mental image involving the word ""find"" and a drawing of a dog.
    In these examples trials shown above, the correct response for the top row is ""animate"", whereas the correct response for the bottom row is ""drawing"".
    <br>When you are ready to begin, press the space bar.</p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,retrieval-trial,301,7763315,0.0-298.0,,,,,6790.0,,,strike,/static/object_pics/drawing_veggie/onions.jpg,10000.0,,,,arrowright,inanimate,drawing,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,retrieval-trial,302,7770905,0.0-299.0,,,,,3421.0,,,paint,/static/object_pics/picture_electronic/calculator.jpg,10000.0,,,,arrowleft,inanimate,photo,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,retrieval-trial,303,7777442,0.0-300.0,,,,,2142.0,,,mount,/static/object_pics/picture_electronic/gamepad.jpg,10000.0,,,,arrowleft,inanimate,photo,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,retrieval-trial,304,7785510,0.0-301.0,,,,,3706.0,,,draw,/static/object_pics/drawing_clothe/slipper.jpg,10000.0,,,,arrowleft,inanimate,drawing,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,retrieval-trial,305,7795666,0.0-302.0,,,,,6343.0,,,allocate,/static/object_pics/picture_mammal/sheep.jpg,10000.0,,,,arrowleft,animate,photo,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,retrieval-trial,306,7809346,0.0-303.0,,,,,,,,pump,/static/object_pics/drawing_insect/spider.jpg,10000.0,,,,,animate,drawing,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,retrieval-trial,307,7816201,0.0-304.0,,,,,3070.0,,,stick,/static/object_pics/drawing_mammal/gorilla.jpg,10000.0,,,,arrowleft,animate,drawing,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,retrieval-trial,308,7822193,0.0-305.0,,,,,2423.0,,,splash,/static/object_pics/picture_veggie/pepper.jpg,10000.0,,,,arrowright,inanimate,photo,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,retrieval-trial,309,7828289,0.0-306.0,,,,,1949.0,,,strike,/static/object_pics/drawing_veggie/onions.jpg,10000.0,,,,arrowleft,inanimate,drawing,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,retrieval-trial,310,7833650,0.0-307.0,,,,,942.0,,,draw,/static/object_pics/drawing_clothe/slipper.jpg,10000.0,,,,arrowright,inanimate,drawing,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,retrieval-trial,311,7845337,0.0-308.0,,,,,7813.0,,,paint,/static/object_pics/picture_electronic/calculator.jpg,10000.0,,,,arrowleft,inanimate,photo,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,retrieval-trial,312,7850626,0.0-309.0,,,,,1185.0,,,pump,/static/object_pics/drawing_insect/spider.jpg,10000.0,,,,arrowright,animate,drawing,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,retrieval-trial,313,7854641,0.0-310.0,,,,,419.0,,,allocate,/static/object_pics/picture_mammal/sheep.jpg,10000.0,,,,arrowdown,animate,photo,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0045,2022-12-08 19:27:12
